,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
"('text', 'направление')",0.0,0.0,0.0,0.0,0.0,0.00083509623,0.0,9.571648e-07,0.0,8.619605e-06,0.0,3.2380386e-15,0.0,0.0,0.0,0.0021211132,0.0,1.3453819e-08,0.0,0.0017597937,0.0,0.0,0.0010081683,0.0,0.0042267535
"('text', 'преследовать')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('text', 'положить')",0.0,0.0,0.0014658323,0.0,0.0,0.0,0.0,0.0,0.0,2.3660461e-06,0.0,0.0,0.0,0.0,0.0,0.00030782836,0.0,0.0,0.0,0.0001646406,0.0,0.0,0.00019911882,0.0,0.0
"('text', 'конкретно')",0.0,0.0,0.0,0.0,0.0,0.00016863231,0.0,1.4295533e-10,0.0,2.048952e-10,0.0,0.0,0.0,0.0,0.0,0.0,1.500928e-08,0.0,0.0,0.00013222353,0.0,0.0,0.00039809974,0.0,0.00033126684
"('text', 'спецслужба')",0.0,0.0,0.0,0.0,0.0,0.00022526065,0.0,0.00013875375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016339147,0.0007195332,0.00018429437,0.0,0.0,0.0,0.0,0.0001041147,0.0,0.0
"('text', 'плыковый')",0.0,0.0,1.5389854e-11,0.0,0.0,1.3226058e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00019927302
"('text', 'ужасный')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00026928567,0.0,6.480288e-10,0.0,1.26082305e-05,0.0,0.0,0.0,0.0,0.00035882473,0.0,0.0,0.00013401663,0.0,0.0,0.0,0.0,0.0
"('text', '2032')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4730576e-08,0.0,0.0,0.0,0.0,0.0,0.00015486457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('text', 'точка')",0.0,0.00012625151,0.0,0.0,0.0,0.0014803854,0.0,1.9688411e-08,0.0,0.00038189944,0.0,3.880416e-08,0.0,0.0,0.0,0.0009581783,1.645042e-15,0.0027024746,0.0,0.0008095921,0.0,0.0,0.0015589832,0.0,0.00129791
"('text', 'захватить')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3053428e-05,0.0,0.0,0.0,0.0,0.0
"('text', 'караченцов')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6106855e-05,0.0,0.0,0.0,0.0,0.0
"('text', 'сюда')",0.0,8.837472e-11,0.0013454631,0.0,0.0,0.00033364998,0.0012955583,0.0,0.0,0.0030388704,0.0,0.0,0.0,0.0,0.0,3.8940177e-11,0.00090537657,0.0010063094,0.0,1.2531669e-08,8.329153e-10,0.0,0.0002998497,0.0,0.00025091483
"('text', 'высокотехнологичный')",0.0,0.0,0.0,0.0,0.0,0.00010354149,0.0005971007,0.00055823557,0.0,8.627944e-11,0.0,2.056799e-05,0.0,0.0,0.0,9.510546e-16,3.4000528e-11,0.0001818373,0.0,0.00036527085,0.0,0.0,0.00020195238,0.0,0.0009002291
"('text', 'коёкий')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00038770295,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('text', 'учт')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00013280992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('text', 'сми')",0.0,0.0,0.0,0.0,0.0,0.0,0.0004662678,0.0,0.0,0.0,0.0,0.0006797501,0.0,0.0,0.0,0.0,0.00036210348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('text', 'экономичность')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3053428e-05,0.0,0.0,0.0,0.0,0.0
"('text', 'анальгетик')",0.0,0.0004321073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('text', 'осаго')",0.0,0.0,0.0,0.0,0.0,0.0,0.0006630925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000267701,0.0,0.0
"('text', 'привыкнуть')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3053428e-05,0.0,0.0,0.0,0.0,0.0
"('text', 'достаться')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00028405368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.512682e-08,0.0003454248,0.0,3.3081127e-05,0.0,0.0,0.00014005294,0.0,0.0
"('text', 'поимнный')",0.0,0.0006656874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005658291,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('text', 'возмещение')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001327,0.0,0.0
"('text', 'образ')",0.0,4.2863398e-08,9.661985e-13,0.0,0.0,0.0015054357,4.092687e-12,2.0887228e-05,0.0,0.00035009798,0.0,5.5723804e-14,0.0,0.0,0.0,0.00032416245,2.6975028e-08,0.000995178,0.0,0.0019087199,0.0,0.0,0.0020202529,0.0,1.3491187e-06
"('text', 'прогрессия')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5632121e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.00042469925,0.0,0.0,0.0,0.0011176035,0.0,5.6545407e-05,0.0,0.0
"('text', 'значительный')",0.0,0.0,0.0,0.0,0.0,0.0006614562,0.0,1.5817774e-05,0.0,1.1215462e-09,0.0,7.207542e-06,0.0,0.0,0.0,0.0008252726,4.3083377e-11,0.0010509607,0.0,0.0014036008,0.0003172621,0.0,0.0010647143,0.0,0.0013964453
"('text', 'дезинфекция')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3053428e-05,0.0,0.0,0.0,0.0,0.0
"('text', 'выбросить')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001327,0.0,0.0
"('text', 'предоставить')",0.0,0.0,0.0,0.0,0.0,0.0004884624,0.00089614914,0.0,0.0,0.0006638739,0.0,0.0,0.0,0.0,0.0,0.0,0.00094080734,8.57176e-06,0.0,0.00025760962,0.0006266551,0.0,0.00027212888,0.0,0.0
"('text', 'меньший')",0.0,0.0,0.0,0.0,0.0,0.00019602284,0.0,0.0,0.0,8.4018e-05,0.0,0.0,0.0,0.0,0.0,8.848632e-14,0.0,0.0,0.0,2.4750163e-05,0.0,0.0,0.00027247414,0.0,0.0
"('text', 'интеллектуально')",0.0,0.0,0.0,0.0,0.0,5.0529783e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('text', 'сибводоканалпроект')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00038770295,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('text', 'примерный')",0.0,0.0,0.0,0.0,0.0,8.136522e-15,0.0,0.00028482437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('text', 'заморозить')",0.0,0.0,0.0,0.0,0.0,0.00011860074,0.0007061852,0.00046278271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('text', 'спать')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.635e-05,0.0,0.0
"('text', 'сокращаться')",0.0,0.0,0.0,0.0,0.0,9.2592505e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00017068295,0.0,0.0,0.00019929658,0.0,0.0
"('text', 'спутник')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00015131697,0.0,0.0,0.0,0.0,0.0,0.0003844603,0.0008239484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('text', 'грязь')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('text', 'целесообразный')",0.0,0.0,0.0,0.0,0.0,9.7731165e-05,0.0,1.878643e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00015488533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('text', 'венесуэла')",0.0,0.0,0.0,0.0,0.0,5.0529783e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.9160294e-05,0.0,0.0,0.0,0.0,0.0
"('text', 'облако')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6106855e-05,0.0,0.0,0.0,0.0,0.0
"('text', 'времна')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00028477143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00066216534,3.5368421e-07,0.0,0.0,0.0,0.0,0.00014594801,0.0,0.0
"('text', 'вышинский')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2731595e-12,0.0,0.0,0.0,0.0,0.0,0.00015489891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('text', 'шаргун')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.640496e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('text', '400')",0.0,0.0,0.0016491503,0.0,0.0,0.00038974432,0.0,0.0,0.0,0.0008743789,0.0,5.473928e-12,0.0,0.0,0.0,3.4488807e-13,0.0,0.0,0.0,1.68053e-10,4.6727584e-11,0.0,1.4591883e-09,0.0,0.0
"('text', 'мгладкий')",0.0,0.00023316879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002961921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('text', '1997')",0.0,0.0,0.0,0.0,0.0,5.0529783e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('text', 'какойнибудь')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6106855e-05,0.0,0.0,0.0,0.0,0.0
"('text', 'декабрь')",0.0,0.0,0.0,0.0,0.0,4.190696e-05,0.0,0.00043795764,0.0,0.00028218588,0.0,0.0019671356,0.0,0.0,0.0,0.0,0.0010558539,0.0,0.0,0.00032773553,0.0008202549,0.0,9.189272e-10,0.0,0.0
"('text', 'лмураховский')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3053428e-05,0.0,0.0,0.0,0.0,0.0
"('text', 'устройство')",0.0,0.0,0.0014714373,0.0,0.0,0.0,0.0,0.0,0.0,0.00039850536,0.0,0.0,0.0,0.0,0.0,0.0,3.634783e-09,0.0,0.0,1.4676891e-09,0.0,0.0,0.0,0.0,0.0
"('text', 'элита')",0.0,0.0,0.0,0.0,0.0,5.6976885e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009909327,0.0,6.5785985e-05,0.0,0.0
"('text', 'рада')",0.0,0.0,0.0,0.0,0.0,0.00010105886,0.0,6.34085e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00015490105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('text', 'обесцениться')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3053428e-05,0.0,0.0,0.0,0.0,0.0
"('text', 'прокомментировать')",0.0,0.0,0.0,0.0,0.0,5.7954552e-05,0.0,0.00023551605,0.0,6.0588995e-10,0.0,0.0,0.0,0.0,0.0,0.00031376389,0.00027852086,0.0,0.0,0.0,0.0,0.0,8.251382e-05,0.0,0.0
"('text', 'недобрать')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.640496e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('text', 'опомниться')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.635e-05,0.0,0.0
"('text', 'разрушить')",0.0,0.0,0.0,0.0,0.0,7.6460245e-05,0.0,0.0,0.0,0.00021488624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00020681157,0.0,0.0,0.00013229821,0.0,0.0
"('text', 'причина')",0.0,0.0,0.0,0.0,0.0,0.00024120987,0.0,1.9532778e-09,0.0,0.0005177646,0.0,0.0,0.0,0.0,0.0,0.0005175894,0.00015971524,0.000743732,0.0,0.00015791877,9.104705e-07,0.0,0.00019619509,0.0,1.1717592e-15
"('text', 'захотеть')",0.0,0.0,0.0,0.0,0.0,5.052978e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3053428e-05,0.0,0.0,6.635e-05,0.0,0.0
"('text', 'безоружный')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00038770295,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('text', 'обозримый')",0.0,0.0,0.0,0.0,0.0,8.516901e-12,0.0,0.00028482432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('text', 'памятный')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6106855e-05,0.0,0.0,0.0001327,0.0,0.0
"('text', 'разряд')",0.0,0.0004321786,0.0,0.0,0.0,0.0,0.0,0.00028426384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.616645e-05,0.0,0.0,0.0,0.0,0.0
"('text', '251')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00050837477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('text', 'тренироваться')",0.0,0.0,6.3632906e-05,0.0,0.0,0.00019810704,0.0,4.2525848e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.966663e-05,0.0,0.0,0.0,0.0,0.00019295256,0.0,0.0
"('text', 'останавливать')",0.0,0.0,0.0,0.0,0.0,0.0,0.00068387087,0.0,0.0,6.669918e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('text', 'исчисление')",0.0,0.0,0.0,0.0,0.0,0.000100747675,0.0,1.301808e-06,0.0,1.0473715e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3067685e-05,0.0,0.0,6.642766e-05,0.0,0.0
"('text', 'либерал')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00039854602
"('text', 'удовлетворить')",0.0,0.0,0.0,0.0,0.0,5.045595e-05,0.0,0.0,0.0,1.5414641e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016476768,0.0,0.0,0.00019851286,0.0,2.8984948e-07
"('text', 'бытовой')",0.0,0.0,0.0,0.0,0.0,0.00020604621,0.001391501,4.9734787e-12,0.0,7.010635e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012695181,0.0,0.0,5.844324e-10,0.0,0.0
"('text', 'подождать')",0.0,0.0,0.0,0.0,0.0,5.0529783e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.635001e-05,0.0,0.0
"('text', 'обязать')",0.0,6.568078e-07,0.0,0.0,0.0,0.00040595813,0.00054080284,4.2679272e-13,0.0,1.7590917e-15,0.0,0.0,0.0,0.0,0.0,2.7243964e-08,0.00033976117,0.0,0.0,0.00029748146,0.0,0.0,0.0001495243,0.0,0.0
"('text', 'адресный')",0.0,0.0,0.0,0.0,0.0,1.1644716e-12,0.0,0.0004692987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002094526,0.0,0.0,0.0,0.0,0.0,0.0,6.635884e-05,0.0,0.0
"('text', 'когдато')",0.0,0.0,0.0,0.0,0.0,0.0002508784,0.0004379239,0.0013341833,0.0,0.00014097984,0.0,0.0,0.0,0.0,0.0,5.9814065e-06,0.00082624535,0.00026858883,0.0,0.0,0.0,0.0,0.00037244466,0.0,0.0
"('text', 'почемуть')",0.0,0.000441606,0.0,0.0,0.0,0.00010106464,0.0,0.0,0.0,1.7048432e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0003598249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('text', 'учный')",0.0,0.0,0.0,0.0,0.0,0.00012846164,0.0,0.00020664345,0.0,1.0932754e-06,0.0,0.0,0.0,0.0,0.0,0.00047920033,0.0,0.0,0.0,0.0,0.0029311907,0.0,0.00033283498,0.0,0.0
"('text', 'элемент')",0.0,0.0,0.0,0.0,0.0,0.00048299006,0.0,7.653008e-14,0.0,1.1810728e-13,0.0,0.0,0.0,0.0,0.0,0.0,1.640511e-07,0.0,0.0,0.00020001161,4.86232e-10,0.0,0.0002473279,0.0,0.0005305139
"('text', 'соответственно')",0.0,0.0,0.0,0.0,0.0,1.9604247e-09,7.907012e-06,0.0002998809,0.0,9.7627456e-08,0.0,0.0014807046,0.0,0.0,0.0,0.001134782,0.0,3.280311e-05,0.0,0.00030455107,0.0,0.0,0.00022538114,0.0,3.5478116e-08
"('text', 'проходить')",0.0,0.0,0.004377462,0.0,0.0,0.00034350695,0.0013541301,4.3760155e-16,0.0,1.5664563e-06,0.0,0.0,0.0,0.0,0.0,0.00033255573,0.0,0.00011208678,0.0,0.00041131015,0.0006183628,0.0,0.00045158085,0.0,4.7062165e-10
"('text', 'определить')",0.0,0.0,0.0,0.0,0.0,0.00022771324,0.0,0.000543984,0.0,4.713235e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.00095392624,4.2934726e-06,0.0,0.00039905918,5.7592572e-12,0.0,0.00013139819,0.0,0.0015793842
"('text', '33я')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3053428e-05,0.0,0.0,0.0,0.0,0.0
"('text', 'минифутбол')",0.0,3.771141e-08,0.0,0.0,0.0,0.0,0.0027475972,0.0,0.0,9.973914e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('text', 'устареть')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000387703,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('text', 'иммигрант')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.725804e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6980027e-08,0.0,0.00013216292,0.0,0.0,6.644736e-05,0.0,0.0
"('text', 'цивилизовать')",0.0,0.0,0.0,0.0,0.0,0.00019276157,0.0,1.0849556e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00049269025,0.0,0.0,0.0,0.00016532547,0.0,0.0,0.00013287691,0.0,0.0
"('text', 'рановато')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3053428e-05,0.0,0.0,0.0,0.0,0.0
"('text', 'зто')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.635e-05,0.0,0.0
"('text', 'поток')",0.0,3.0279125e-07,0.0,0.0,0.0,9.788692e-14,0.0,0.00042073577,0.0,0.00010826647,0.0,0.0,0.0,0.0,0.0,8.4802146e-08,0.0,0.00019121765,0.0,9.051949e-05,0.0,0.0,0.000251595,0.0,0.0025641364
"('text', 'отмена')",0.0,0.0,0.0,0.0,0.0,0.00019874296,0.00049596495,1.6988677e-08,0.0,3.925943e-05,0.0,0.0,0.0,0.0,0.0,5.3574426e-11,1.1842006e-11,0.0,0.0,0.00012963178,3.5180243e-14,0.0,0.00018787905,0.0,4.908028e-10
"('text', 'патриот')",0.0,0.0,0.0,0.0,0.0,0.00015158935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('text', 'объективно')",0.0,0.0013540002,0.0,0.0,0.0,0.0,0.0,0.0005693096,0.0,1.2450828e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.00011263372,0.000217733,0.0,0.0,0.0,0.0,1.1078283e-11,0.0,0.0
"('text', 'положительный')",0.0,0.0,0.0,0.0,0.0,0.0004619936,0.0,1.552219e-07,0.0,2.1108669e-15,0.0,0.0,0.0,0.0,0.0,0.0007455466,0.0,0.0,0.0,0.00050768896,7.902692e-14,0.0,0.000595741,0.0,0.002133204
"('text', '65')",0.0,0.0,0.0,0.0,0.0,0.00015903125,0.0,0.00017743926,0.0,2.5804714e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0014716637,0.0,0.0,0.0001728721,0.0,0.0,0.0,0.0,0.0
"('text', 'кондопога')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016526715,0.0,0.0,0.0,0.0,0.0
"('text', 'собеседница')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('text', 'сверху')",0.0,1.7877592e-15,0.0,0.0,0.0,5.2914238e-05,0.0,0.0,0.0,6.327136e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('text', 'библиотека')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.635e-05,0.0,0.0
"('text', 'гвардейский')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('text', 'наглядно')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011248959,0.0,0.0,0.0,0.0
"('text', 'начать')",0.0,0.00016374158,0.0026790188,0.0,0.0,0.0021314942,0.00068678154,4.075235e-09,0.0,0.0010634465,0.0,2.4019167e-10,0.0,0.0,0.0,0.00095122936,4.4907607e-05,0.0013976393,0.0,0.0008123514,0.001445652,0.0,0.0011854786,0.0,1.6303842e-06
"('text', 'мор')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1938843e-11,0.0,0.0,0.0,0.0,0.0,0.00015489873,0.0,0.0003877034,0.0,0.00016526715,0.0,0.0,0.0,0.0,0.0
"('text', 'расчленять')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00028482435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('text', 'личный')",0.0,0.0,0.0,0.0,0.0,0.00032408448,0.0012787054,0.0006873985,0.0,0.0007496544,0.0,0.0,0.0,0.0,0.0,1.9414048e-05,0.00037826787,6.3313864e-06,0.0,0.0002230018,0.0,0.0,0.00030378936,0.0,0.00070287625
"('text', 'касательно')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7131603e-07,0.0,0.0,0.0,0.0,6.630357e-05,0.0,0.0
"('text', 'должный')",0.0,0.0006180419,0.0030755368,0.0,0.0,0.0075413943,7.5819506e-10,0.008506987,0.0,0.000533119,0.0,2.8048923e-06,0.0,0.0,0.0,0.01460232,0.0022314559,3.9773754e-06,0.0,0.010352856,7.89505e-08,0.0,0.01197143,0.0,0.0054491535
"('text', 'доводиться')",0.0,0.0,0.0014731945,0.0,0.0,1.1800852e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('text', 'молоко')",0.0,0.0,0.0,0.0,0.0,0.0010108607,0.0,1.368145e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014698702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('text', 'избавляться')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('text', 'утратить')",0.0,0.0,6.905644e-11,0.0,0.0,0.00019860844,0.0,6.9451833e-10,0.0,0.0001684429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00038608632,0.0,0.0002325914,0.0,0.0,2.2964957e-09,0.0,0.0002989451
